MapDate,StateAbbreviation,StatisticFormatID,ValidStart,ValidEnd,D0,D1,D2,D3,D4,None,Missing
20151215,Combine,1,2015-12-15,2015-12-21,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20151208,Combine,1,2015-12-08,2015-12-14,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20151201,Combine,1,2015-12-01,2015-12-07,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20151124,Combine,1,2015-11-24,2015-11-30,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20151117,Combine,1,2015-11-17,2015-11-23,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20151110,Combine,1,2015-11-10,2015-11-16,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20151103,Combine,1,2015-11-03,2015-11-09,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20151027,Combine,1,2015-10-27,2015-11-02,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20151020,Combine,1,2015-10-20,2015-10-26,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20151013,Combine,1,2015-10-13,2015-10-19,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20151006,Combine,1,2015-10-06,2015-10-12,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20150929,Combine,1,2015-09-29,2015-10-05,78.07,0.00,0.00,0.00,0.00,21.93,0.00
20150922,Combine,1,2015-09-22,2015-09-28,78.07,0.00,0.00,0.00,0.00,21.93,0.00
20150915,Combine,1,2015-09-15,2015-09-21,76.31,0.00,0.00,0.00,0.00,23.69,0.00
20150908,Combine,1,2015-09-08,2015-09-14,77.46,0.00,0.00,0.00,0.00,22.54,0.00
20150901,Combine,1,2015-09-01,2015-09-07,22.72,0.00,0.00,0.00,0.00,77.28,0.00
20150825,Combine,1,2015-08-25,2015-08-31,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20150818,Combine,1,2015-08-18,2015-08-24,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20150811,Combine,1,2015-08-11,2015-08-17,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20150804,Combine,1,2015-08-04,2015-08-10,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20150728,Combine,1,2015-07-28,2015-08-03,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20150721,Combine,1,2015-07-21,2015-07-27,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20150714,Combine,1,2015-07-14,2015-07-20,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20150707,Combine,1,2015-07-07,2015-07-13,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20150630,Combine,1,2015-06-30,2015-07-06,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20150623,Combine,1,2015-06-23,2015-06-29,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20150616,Combine,1,2015-06-16,2015-06-22,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20150609,Combine,1,2015-06-09,2015-06-15,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20150602,Combine,1,2015-06-02,2015-06-08,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20150526,Combine,1,2015-05-26,2015-06-01,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20150519,Combine,1,2015-05-19,2015-05-25,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20150512,Combine,1,2015-05-12,2015-05-18,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20150505,Combine,1,2015-05-05,2015-05-11,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20150428,Combine,1,2015-04-28,2015-05-04,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20150421,Combine,1,2015-04-21,2015-04-27,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20150414,Combine,1,2015-04-14,2015-04-20,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20150407,Combine,1,2015-04-07,2015-04-13,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20150331,Combine,1,2015-03-31,2015-04-06,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20150324,Combine,1,2015-03-24,2015-03-30,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20150317,Combine,1,2015-03-17,2015-03-23,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20150310,Combine,1,2015-03-10,2015-03-16,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20150303,Combine,1,2015-03-03,2015-03-09,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20150224,Combine,1,2015-02-24,2015-03-02,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20150217,Combine,1,2015-02-17,2015-02-23,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20150210,Combine,1,2015-02-10,2015-02-16,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20150203,Combine,1,2015-02-03,2015-02-09,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20150127,Combine,1,2015-01-27,2015-02-02,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20150120,Combine,1,2015-01-20,2015-01-26,11.70,0.00,0.00,0.00,0.00,88.30,0.00
20150113,Combine,1,2015-01-13,2015-01-19,11.70,0.00,0.00,0.00,0.00,88.30,0.00
20150106,Combine,1,2015-01-06,2015-01-12,12.69,0.00,0.00,0.00,0.00,87.31,0.00
20141230,Combine,1,2014-12-30,2015-01-05,12.69,0.00,0.00,0.00,0.00,87.31,0.00
20141223,Combine,1,2014-12-23,2014-12-29,23.41,0.00,0.00,0.00,0.00,76.59,0.00
20141216,Combine,1,2014-12-16,2014-12-22,23.41,0.00,0.00,0.00,0.00,76.59,0.00
20141209,Combine,1,2014-12-09,2014-12-15,23.41,0.00,0.00,0.00,0.00,76.59,0.00
20141202,Combine,1,2014-12-02,2014-12-08,23.41,0.00,0.00,0.00,0.00,76.59,0.00
20141125,Combine,1,2014-11-25,2014-12-01,23.43,0.00,0.00,0.00,0.00,76.57,0.00
20141118,Combine,1,2014-11-18,2014-11-24,23.43,0.00,0.00,0.00,0.00,76.57,0.00
20141111,Combine,1,2014-11-11,2014-11-17,23.43,0.00,0.00,0.00,0.00,76.57,0.00
20141104,Combine,1,2014-11-04,2014-11-10,23.43,0.00,0.00,0.00,0.00,76.57,0.00
20141028,Combine,1,2014-10-28,2014-11-03,23.43,0.00,0.00,0.00,0.00,76.57,0.00
20141021,Combine,1,2014-10-21,2014-10-27,23.43,0.00,0.00,0.00,0.00,76.57,0.00
20141014,Combine,1,2014-10-14,2014-10-20,24.25,0.00,0.00,0.00,0.00,75.75,0.00
20141007,Combine,1,2014-10-07,2014-10-13,24.25,0.00,0.00,0.00,0.00,75.75,0.00
20140930,Combine,1,2014-09-30,2014-10-06,24.25,0.00,0.00,0.00,0.00,75.75,0.00
20140923,Combine,1,2014-09-23,2014-09-29,22.50,0.00,0.00,0.00,0.00,77.50,0.00
20140916,Combine,1,2014-09-16,2014-09-22,0.01,0.00,0.00,0.00,0.00,99.99,0.00
20140909,Combine,1,2014-09-09,2014-09-15,0.01,0.00,0.00,0.00,0.00,99.99,0.00
20140902,Combine,1,2014-09-02,2014-09-08,0.01,0.00,0.00,0.00,0.00,99.99,0.00
20140826,Combine,1,2014-08-26,2014-09-01,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20140819,Combine,1,2014-08-19,2014-08-25,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20140812,Combine,1,2014-08-12,2014-08-18,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20140805,Combine,1,2014-08-05,2014-08-11,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20140729,Combine,1,2014-07-29,2014-08-04,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20140722,Combine,1,2014-07-22,2014-07-28,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20140715,Combine,1,2014-07-15,2014-07-21,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20140708,Combine,1,2014-07-08,2014-07-14,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20140701,Combine,1,2014-07-01,2014-07-07,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20140624,Combine,1,2014-06-24,2014-06-30,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20140617,Combine,1,2014-06-17,2014-06-23,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20140610,Combine,1,2014-06-10,2014-06-16,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20140603,Combine,1,2014-06-03,2014-06-09,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20140527,Combine,1,2014-05-27,2014-06-02,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20140520,Combine,1,2014-05-20,2014-05-26,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20140513,Combine,1,2014-05-13,2014-05-19,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20140506,Combine,1,2014-05-06,2014-05-12,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20140429,Combine,1,2014-04-29,2014-05-05,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20140422,Combine,1,2014-04-22,2014-04-28,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20140415,Combine,1,2014-04-15,2014-04-21,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20140408,Combine,1,2014-04-08,2014-04-14,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20140401,Combine,1,2014-04-01,2014-04-07,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20140325,Combine,1,2014-03-25,2014-03-31,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20140318,Combine,1,2014-03-18,2014-03-24,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20140311,Combine,1,2014-03-11,2014-03-17,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20140304,Combine,1,2014-03-04,2014-03-10,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20140225,Combine,1,2014-02-25,2014-03-03,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20140218,Combine,1,2014-02-18,2014-02-24,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20140211,Combine,1,2014-02-11,2014-02-17,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20140204,Combine,1,2014-02-04,2014-02-10,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20140128,Combine,1,2014-01-28,2014-02-03,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20140121,Combine,1,2014-01-21,2014-01-27,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20140114,Combine,1,2014-01-14,2014-01-20,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20140107,Combine,1,2014-01-07,2014-01-13,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20131231,Combine,1,2013-12-31,2014-01-06,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20131224,Combine,1,2013-12-24,2013-12-30,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20131217,Combine,1,2013-12-17,2013-12-23,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20131210,Combine,1,2013-12-10,2013-12-16,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20131203,Combine,1,2013-12-03,2013-12-09,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20131126,Combine,1,2013-11-26,2013-12-02,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20131119,Combine,1,2013-11-19,2013-11-25,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20131112,Combine,1,2013-11-12,2013-11-18,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20131105,Combine,1,2013-11-05,2013-11-11,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20131029,Combine,1,2013-10-29,2013-11-04,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20131022,Combine,1,2013-10-22,2013-10-28,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20131015,Combine,1,2013-10-15,2013-10-21,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20131008,Combine,1,2013-10-08,2013-10-14,100.00,0.00,0.00,0.00,0.00,0.00,0.00
20131001,Combine,1,2013-10-01,2013-10-07,100.00,0.00,0.00,0.00,0.00,0.00,0.00
20130924,Combine,1,2013-09-24,2013-09-30,79.40,0.00,0.00,0.00,0.00,20.60,0.00
20130917,Combine,1,2013-09-17,2013-09-23,79.40,0.00,0.00,0.00,0.00,20.60,0.00
20130910,Combine,1,2013-09-10,2013-09-16,40.24,0.00,0.00,0.00,0.00,59.76,0.00
20130903,Combine,1,2013-09-03,2013-09-09,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20130827,Combine,1,2013-08-27,2013-09-02,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20130820,Combine,1,2013-08-20,2013-08-26,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20130813,Combine,1,2013-08-13,2013-08-19,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20130806,Combine,1,2013-08-06,2013-08-12,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20130730,Combine,1,2013-07-30,2013-08-05,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20130723,Combine,1,2013-07-23,2013-07-29,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20130716,Combine,1,2013-07-16,2013-07-22,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20130709,Combine,1,2013-07-09,2013-07-15,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20130702,Combine,1,2013-07-02,2013-07-08,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20130625,Combine,1,2013-06-25,2013-07-01,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20130618,Combine,1,2013-06-18,2013-06-24,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20130611,Combine,1,2013-06-11,2013-06-17,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20130604,Combine,1,2013-06-04,2013-06-10,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20130528,Combine,1,2013-05-28,2013-06-03,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20130521,Combine,1,2013-05-21,2013-05-27,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20130514,Combine,1,2013-05-14,2013-05-20,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20130507,Combine,1,2013-05-07,2013-05-13,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20130430,Combine,1,2013-04-30,2013-05-06,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20130423,Combine,1,2013-04-23,2013-04-29,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20130416,Combine,1,2013-04-16,2013-04-22,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20130409,Combine,1,2013-04-09,2013-04-15,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20130402,Combine,1,2013-04-02,2013-04-08,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20130326,Combine,1,2013-03-26,2013-04-01,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20130319,Combine,1,2013-03-19,2013-03-25,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20130312,Combine,1,2013-03-12,2013-03-18,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20130305,Combine,1,2013-03-05,2013-03-11,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20130226,Combine,1,2013-02-26,2013-03-04,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20130219,Combine,1,2013-02-19,2013-02-25,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20130212,Combine,1,2013-02-12,2013-02-18,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20130205,Combine,1,2013-02-05,2013-02-11,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20130129,Combine,1,2013-01-29,2013-02-04,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20130122,Combine,1,2013-01-22,2013-01-28,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20130115,Combine,1,2013-01-15,2013-01-21,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20130108,Combine,1,2013-01-08,2013-01-14,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20130101,Combine,1,2013-01-01,2013-01-07,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20121225,Combine,1,2012-12-25,2012-12-31,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20121218,Combine,1,2012-12-18,2012-12-24,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20121211,Combine,1,2012-12-11,2012-12-17,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20121204,Combine,1,2012-12-04,2012-12-10,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20121127,Combine,1,2012-11-27,2012-12-03,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20121120,Combine,1,2012-11-20,2012-11-26,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20121113,Combine,1,2012-11-13,2012-11-19,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20121106,Combine,1,2012-11-06,2012-11-12,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20121030,Combine,1,2012-10-30,2012-11-05,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20121023,Combine,1,2012-10-23,2012-10-29,59.34,39.24,0.00,0.00,0.00,40.66,0.00
20121016,Combine,1,2012-10-16,2012-10-22,59.34,39.24,0.00,0.00,0.00,40.66,0.00
20121009,Combine,1,2012-10-09,2012-10-15,59.34,39.24,0.00,0.00,0.00,40.66,0.00
20121002,Combine,1,2012-10-02,2012-10-08,78.90,55.35,0.00,0.00,0.00,21.10,0.00
20120925,Combine,1,2012-09-25,2012-10-01,80.22,61.86,0.00,0.00,0.00,19.78,0.00
